view_version,content_unit_id,text_sha256,occurrence_count,book_count,page_count,books,candidate_type_variants,cross_book_reuse,within_book_repeat
CN46_UNIQUE_CONTENT_0.1,CNU-277E9AEAFBC0B8570C7B,2db869d2d77b250837dc569324de7394c997df701e7e9f2a9a857cb073507ae0,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D3541D397ED19904F82F,2db86c282b1bf7142fcaff9fb73bb5afeb6e7fc3fda309a962ebcf21cca6f780,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,expository_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-74E0B1932B35DB67CCBA,2db9eb31c719dc06ea034008e6ec2215cdfd901538fe9ce38293da7cc28ca69d,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C1A4E9EBF195B08C19BA,2dbbc1c35ac5b2b2e7667ab594aa985b5567c195124f37209f52efccd9974dfe,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B72F46ABED13C92DEBC2,2dbbc914f8596737b69d6bc5de13959398fc1e6cd9f8d27bd70f1b9dff70f32c,1,1,1,LTMD-CN4-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8699D10866B215C48BC3,2dbbf57778bbefd55e349198c71a8f53520529a385f426ebec8bf53ac92a2149,1,1,1,LTMD-CN6-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-CCB17B7A4FF3FAF1B71C,2dbc78a37fb14abbb85df8f4be91fa46078c2c9db39443a33a496e63152bd8f4,1,1,1,LTMD-CN6-G1988,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1D2FEBBD60FE2DA9ED37,2dbd1183e361ad2bd58c7fb050928fed5b9a8b347585228b5d6197fa1417ee0d,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,expository_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-DED0F17FDB21798B4E9B,2dbdeaab98e92523b9ee956120f92f8c1ae9c2e3dc1013eb91c951d4c96b6c05,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,question_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-5F74EE31E4A5C2C2CD77,2dc1213e7fe345e811a73ff4e9205244f172d7977eef13542f853099f6b1737b,1,1,1,LTMD-CN6-G1988,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D7AEA2BED73EE1E28A6F,2dc8624ee6e8370ca15d539c99d6f0eae2d58bcd398a2acc144bfe1cd98922be,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-F367B62F7631708E8D16,2dc911bc5dcb6a77137725d8e3fdc0e08c540e93b4c21bdd3fd6bf4a3bab545d,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-BAF404792F75FEF1A17B,2dcb2967393d073638a6346713d53620dcfedd2cbda7b2a641125fedc67f2863,1,1,1,LTMD-CN6-G1972,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-FCF7CF2547C95CB097FD,2de15755b2be9712861d0856a60ce58266018e397453dac7f12a647556b22fab,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F7C84DA5E358D06CF836,2de22e6f79b7b6d7ff4ec931003a77d05c18c69e88dea3be3b94281d1b1ac609,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C0262286FF216D46D77E,2de431607c0ee4c76ec7053cc41f4b73e83dcec26b2be1bea7da97d765c7a8fa,1,1,1,LTMD-CN6-G1972,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-285D656FDD859434D981,2de746c695303d14d7ef753ae603a67fbcce72515634dde5c15e7ec65f3de9a3,1,1,1,LTMD-CN6-G1972,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-909CF2C5B373061CB5AC,2decdde280115d8a730f3824528fef82817cb7f9a75c3d3ed442875244a9a4f8,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3A8DA52CB6D98C203C26,2df0679862abd4637aad2bcba0affaa9bac6261b2cc2f57ee1b9d2e0bff140ae,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-81BF65A3FC8D055F8FB4,2df4346e89c1450a6ef094b05503072e6e76cff036c6d058fe6ab7c0e6c934df,1,1,1,LTMD-CN6-G1988,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6B6F400872093CEA879C,2df8de3cfc64adb45a12d93aec5b4f2aa6fe561d88cb5a4c3aa26f91372f3a09,1,1,1,LTMD-CN4-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7A7498994CB8EB8F32C6,2dfb62becece0ce2ce4f4d0df8b30215a183ae677a2386a361a5eefee46f6eba,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E02FB7B7A393D769AE4A,2dfd6f2318f830485a62895cc585d60ceae01c76a3f87bd69dd425798c04f633,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9BCCFCC4492590CDAE59,2dff356c819a6d410a8e2f373d7ea8a992eee77a91143a1d9ce10aa68a4ceab7,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-99F4E3AFE41D7D69577B,2e0487d0c5ace5550f40cd3c5d84f7e6260b2eb889c728c31852d6694dcef6d5,1,1,1,LTMD-CN4-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7049469E73B7C51C2D07,2e04df2f1af36cd3c65f9e6f03774159248ef377e19541b743d7336f9fb449cf,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0C2A7F6AD44D594F8C91,2e06cfb0152a74d7984693dae56869203ba8ba537417ff0a35f1bfd75cc7c1d6,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1E76E729C942554BCE6B,2e0efe531acf1dede53cac41ae39c37e5e89d8aeeade9b159b219f0534f15317,1,1,1,LTMD-CN4-G1993,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7A6B14DDEF1D8102764F,2e1e541a30062703122cbba7e6e28874d249e5f6bae233c36974a7cb2e3ef7a3,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C4AB285F57DD7C661154,2e20d9596b6db7da5df94316e5e0fdd51c18057d32955f08c6b40cd4f158b414,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-21ED6C40F241F44FF2B6,2e2512bfafbb9bf5618ee15d49195125325b28a016195e2b102f4d910760093a,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E35E6148EC510A4481F5,2e2eec2e00e7a6b270e0e806f37917c5be3eb307794cb7aab8676f7d47afd726,1,1,1,LTMD-CN6-G1972,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-84986E11DC29EF0CD117,2e32779440533dce2a9a2bf48545dda7697a640bacab7927b0db3c054cb74e25,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E30B9605325F352676E1,2e352442e9cafbef1dfaadfb44b64dfac8925efeb720a99577a86cb867f2b623,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-18D2CC6C8BC03F95CA2D,2e3d943773b6d4fc6100ef660b7a8d23c61ee1f33da89b39bbaf5509af2f2b2a,1,1,1,LTMD-CN6-G1972,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A4940F0D32297083F1C8,2e3e9cccf37dce791ed7553856e7debe85d79f624e2914f70f67c5e55cd8c139,1,1,1,LTMD-CN6-G1993-CN,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-4F10981B0816EF119157,2e40becec31d1d6d1c421f19f37455e026cd6a80ab06e555283dd802b9fa95ee,1,1,1,LTMD-CN6-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6645150B5DAFE3DE768F,2e46b6abaa540d42ab94a2189b97047e09c4f7679229d39b6e76fcea6ce5a38c,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-52D2C4B474F3882E21B6,2e4a6dae920aed7128611cd5ceb703ccc0e02b634935b00c82e08342a7b728aa,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-06710BB7BDC78CD9580D,2e4af05021faa61abc8229602e8c7a6b6b1df32e0ad098920152be190ce05c40,1,1,1,LTMD-CN6-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-5C296B222FE04950187C,2e4c6b4d2a477417d8629c1e0173a3b678a5777b36db0d3de6e562b7dc01cf20,1,1,1,LTMD-CN4-G1993,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-BC408B35C5362C6510C5,2e4c9017114d163c04d3f762ce0ee9e4893073160b08577f7509cf78e3dbcf9d,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-54ACEC46CA582EC2E0B9,2e51c35042038c0de92c12984004f25fcd0b213bca57ca7852135d3207854d48,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,expository_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-AD58D5AC4C12A0220F96,2e545518a95cf0914e8d2ddc59ad9305b4f9ecfe3def6ef29130ebe7967b03b2,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2827667C9AACDA87E44F,2e57df325a6b94b6a6eb19ccad9e1647dea05661863c132c5241028ea8ad1c5f,1,1,1,LTMD-CN6-G1993-CN,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-09259BD9B13B7EC52F20,2e58fcf7ae1ae7673535e931386b3aedafe6e1696d808f25b3df93d3b6ab0347,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2858EEF36905C55FD8C1,2e5b320c4307603615d67098d9e1459ea7b6705b7d553049197d1f1e3a750840,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A30B2D64440D34CC09B6,2e618f3f2f4f1138dd0a4f4e4e2c055f551913e26f35cfb501e89362a148632b,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-DD4E05F239439288FA72,2e620a34ae4f4de620025c0909c2d1dd87411fcf34cec1e945b140400a5692af,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E4A8B990045DB6AC3498,2e658312a00a8594566cc95106a4c1a82820e61b6dfca2661bc0bf7785593f8f,2,2,2,LTMD-CN6-G1988;LTMD-CN6-G1993-CN,activity_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-2FF520562FB688ACE746,2e65b32d56a65f39a14b23912937dc31a85507202ac0f6a9e7eae3bd019b33f8,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C530F839761077DBF83C,2e6beffb53f8b3c35f10b4b412113bdd6278f71797a9f458cec4466c7cbd2cb0,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,expository_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-6800896BF5B87B5EC74F,2e7356e5e7325a8465b8238c0240c6c13fa3ccf7877b89f8f82a70fa70cae3f0,1,1,1,LTMD-CN4-G1993,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C57BBD370ABD9E8CC334,2e779b562456e3d9bbc871ec497bc3995758a6d2ed6e4c06f95b5b08a1a16fbf,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-CE483ECD0B34AC7CB7E2,2e79bd7c8043a1e4a0a0fd24d267ff7f93282ee002cf7f363f49ecb7d0cd3f49,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-4BFFE3E997F715976F2D,2e79d0e46bb07f67860fb22b6b93902134678b0ae5a19e37f5d04d04b948db10,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-AF03A93B2B3058E1A657,2e7e81c7bd184c8c7dfedc69cc619150cb48c816549fcf14a0e84b903686e668,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E750D11E250EBF91D0E1,2e858d533db4fb9047f0723bdbc37933b3ffa2d9191ac4b5f056cdaf9e7d1117,1,1,1,LTMD-CN4-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3A50625857F6AB2B91E1,2e858d74fb03f86442b9b7ab63e9347c190ad17ec09afe26355d64cb4456bf35,1,1,1,LTMD-CN6-G1988,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E42767C66CF913C37B24,2e8baac78e5e81f442a7ef32a6d2715db1e487002c39498007fb4516699b52d5,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,question_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-B3D93CCF718D0E58BECC,2e8c2a19a193ae70b18c483fbe876c21bc2adecb7ebca5bc80636eab8a4e6698,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-21205421E9AE48104906,2e8c350b2be3bf95ead95ab7157cf0018d59edffae5e24a8c3dfdef27b3b0653,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6DDD94AB34BDDFE866CC,2e8f5d68e99d223b15267d906849a52bd341d175b1145cb78677153421deb8ec,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E1A0F3E913E3A350F5D0,2e8f8d6e5d268347c71f2d1defa4d139d1f3504ffb7f40f4eed5a278da035392,4,1,4,LTMD-CN4-G1993,instruction_candidate,0,1
CN46_UNIQUE_CONTENT_0.1,CNU-E9DDBE7B3606AB144D13,2e91146784bd8c400fb2ea2def0e491c632c47fb67915c6cbc25c3ab32b46dea,1,1,1,LTMD-CN6-G1993-CN,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-997B598D3B14ACF79A81,2e9a57df2dff2f4ca71e4804bdca434b3d449a9323a9c148ce542f6923f03787,2,1,2,LTMD-CN4-G1993,short_residual_candidate,0,1
CN46_UNIQUE_CONTENT_0.1,CNU-9AB4BC80ADC07417D107,2e9d1ad96eda6a8d79aac898140efb89e209ff74e6f486014f02e08a81939252,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-88999FDC1100C39FDCF2,2e9f48a65c651e671d3d5ae6c7f8c068dd0778c3776d3320aae225683eb5c617,1,1,1,LTMD-CN4-G1993,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-973548AC474BDA3B507D,2ea364abb358fe9dee5aeae0e9ba3551e8e017ef17b0ee2e363d40750da6a11c,1,1,1,LTMD-CN6-G1988,activity_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F33455C3025591C5301C,2ea871ee53e877b2b605342b0df84f1756fcdb4066eb9588a35d282f907f2095,1,1,1,LTMD-CN6-G1972,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1B0F254FEE91DF82A034,2ead204cf4e4f874cbab91c6ee7bd8d316c96309cce71a283375b0d4fdeed1e8,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-ABF6D300C70BF4BB1C8E,2eb38159cce23d64e8a1ca0801a19634f1d0d33f2588fe913cdae783eb98d9db,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1DCFFEEC729FDE133B98,2eb8a96adfff5a8caf5d33a1aef0c6c5b14ea632710ecf03b34d4063703322d7,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,expository_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-D206BA60A4831884C47C,2eba09a2f73463dac2c393a6641b3587d4c128d28330daadfe9b56de695202a1,1,1,1,LTMD-CN6-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9B9EC801AE0708A31355,2ebbff55ec20c5dfc23b3e90e0d0b3bc58aa383fa0a27aa2d89485801ede4f62,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E543748E6ADCC6B726E4,2ebd82efecfe7f31eef0737c038514e6c901d3b114521e2a5b1fbfe541706e72,1,1,1,LTMD-CN6-G1993-CN,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-768D78923514F3286952,2ebf7a2ff08a3046c39d604f94008b29612fe858c4399e3e2466f6fd31fbe031,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F641F49A655F266B0622,2ec6c0da2ccce5a70162b411a92377f311ec0a2cb19b9056d9d3a1d850262a8e,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-05667FB875F592501DF3,2ecff4ae042ad4ef024dfcd84cd9a142ef106a4c848675413c2a758bc669990a,1,1,1,LTMD-CN6-G1972,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7CD35BFD108DDE54E8A3,2edddd4bc3ec6d760243cc04b5a6b094e3ee171abf3acd4a7dec3e5ccd2d7ee9,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-AAA86CC74925AEC52634,2eddf84091745ff223db207f35a0037c42aa97caa61435d778be59c71497b721,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,expository_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-9DCE01833ECEB5163FCA,2ee08b947a0c7cf703674d1b8e85ece584ac0b69b5c6a5f29d04eba2b5043f76,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A37AB50DBA9A94A4C384,2ee4ec6b00edf7b7100a3d952198e7e2c3326e2bc78f5006c8a0758c1b930aae,1,1,1,LTMD-CN4-G2014,experiment_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0B5B1C60B6983E55C1E3,2ee5e8f98ec72f428308e01327f50d65fe6c420c77855cfd93857ed80f21ab49,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-5C1EFEAD19B52B58BEB4,2ee7cf39019d913228d11c6825bf4fcf060f21c75ade591eb6f17189ee58aabe,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6125E0FE0998AE76CE95,2ee9dbe806226855368d5a6e9f0b9613282685808a90767f00efa44695a6cd1f,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-588F72C95AEA20E8624C,2eee0229648318eab9847f30d3452bf61b84d8c2b3216361540211956f5617f3,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-5E320D35866EB1715AAA,2ef6117c28e82280424b1f77014f28cdf961052a04f4061e6e1e8c82ca825b03,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-732A017990FCAB09E4DE,2ef9c1af25893bf921e2627732ce6518586b7ed7874fd8f28918a699619eac89,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1B910E520F74C0562955,2efbc6fc36282f9cb9cdaf1cffd124fa0e4d6ae3eae620f5b31b86cf66ceacc0,1,1,1,LTMD-CN6-G1993-CN,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0057BE1E2B713F1E8A54,2efe77e88cee46bd22087bcdf646c48bcfbe14e5f31bc0b13e3d3553f8c21e49,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-1C97F2296689E852A403,2efec236100d64cdd9a14be3c45df785d309fe628df8192a2289b0ad283400c5,1,1,1,LTMD-CN4-G1993,activity_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B31E9A8C4F8DC1B8AB4F,2eff1d83b9c22dbd3cde8703df2412f88fea0a440620f091726f9ca395412a45,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-5A93E1D9AFEE4182CD06,2f02b04feed8cdeecd707ea93809953c927df9a55528d342d10d1fea61620da2,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9C54D6997D289E3ECC44,2f04a3aa051f1f60d695f6c44c0c3d383973dfd446ace8962664a76bb10e31a8,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-EC615D04B397BD47CEA5,2f07b96f38c1a08e66c1aae838745bfcee50456690a39b78467a58848c525194,1,1,1,LTMD-CN6-G1993-DH,activity_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-FE3A3D0CCF454FFD01A1,2f182c70d2c2db89a48266440f244c9465f97443f10b5ce0415a7c7666e248a7,1,1,1,LTMD-CN6-G1988,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-547E9D44C9A0CC01942E,2f1a95746548ba9b38063deded669ac0f1f739c68a607a57b1401d0e984c19b4,1,1,1,LTMD-CN6-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-DB7FB6DC61CD3B06B3B7,2f21025e4898ec49e37d2f44cc81f92586b60acdabe826ae64d05110af9add92,1,1,1,LTMD-CN6-G1972,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-955EBBB2BE5782DCF1B8,2f21ab6c8132061de4a5c0c5b0e6d496eb1771b867cbc9506b15bfcad4affc63,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-84D4AA9A0D9910D81D03,2f232f44cc83679723149c8f6438b7eebe71999741fd1a3f6c1d4de1d368a9be,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-76F8434BE60B5E54276A,2f26ad54c69cff1389a96544b9d0a6143aff7a6ec49ecb39fe7da0766559f3d3,1,1,1,LTMD-CN6-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2D3E1DEAFD5C63DB1F44,2f2926b071585cad78e70d0e24c517259df4149191f66748ae194991c6c8f406,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-28A37D165683CF6A7DD8,2f304fa72a577cd06b93266ba02508e3105572ca6dee9537d4f8048627153b4b,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-380FC33DCD42A03609AC,2f33102962d3d6c02edd851eb7f0c9d60e402237005b7b05542713e213c48100,1,1,1,LTMD-CN4-G1993,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-10F3E3ABE6BD5C7D247E,2f3345971e55107163f04efc7c4f796021009241bd6ce931811d546b6132b429,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0908039229A966754883,2f35f1921933fc2b9e1bfa3f60071983c3dd1545d32ecb86f56f56967d3488ed,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A2C09ED34A6E6862D04A,2f3bcb1f4a93e8ea47cb81fd080a78cece4aee7a956366ec25cf166784f364f1,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D69F0FA63726894C7D70,2f3c0f64ddac0ca1df083419d956888e72318402069174227a20f99132fbdfad,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3B8306A9B1EE82591A1D,2f3c4fdf9333acc0408637d73b3df9846fec5b823bf7000fcb752625eae46f9d,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-4C1F208FD428C90CFBDC,2f42e0f835465035ae0b02cdd32d95b64a0cd2cddd8e7233c2bf1a6860b326c8,1,1,1,LTMD-CN4-G1993,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1A4383BA896CB902A63C,2f45a587e06de77d3639ee8463821fa9aa95cba00b91ec9a2a3f6ede14e9eb7d,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-9646B259935CBF9D52D4,2f50f8c787060708bf3565887eee6311fa41b283d9c3f886c0c100c8bdefdcbe,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-EE531A89B10111CBC118,2f5cc93dcc430f8cb31b17c29380a844109d1e9f500152eb3b1261c83bc01b9d,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A831F2A69476E9A56820,2f5e4c8469ea3bd3f75c9b9000c1965f375acb1817cd47460dc9409598168b30,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2360398C69FEE2AACEBC,2f66058033bde0fec1bb11f3689880bd068925b34a47b9ed4c6e3685dd15c511,1,1,1,LTMD-CN6-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-AD889FB7B6A4E720894B,2f6793091b94d89a7850a09fba6a85b6f37e30493267194c3eecfe62cf98575c,1,1,1,LTMD-CN6-G1993-CN,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D3DAB8D3507AAB016C4A,2f692d849627247b84588cee68dfcdeaf24feb79a1cdcfbf538b29741a07f1ee,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-14B7567CA150A13CD2AB,2f6b64ae9311ef235c377fe28647383353b1c93d14996b6768bb149291f0e8af,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
