fingerprint_version,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_image_index,source_sha256,source_byte_size,sha_verified,ocr_psm_modes,bibliographic_evidence_detected,isbn_candidates,year_candidates,school_cycle_candidates,edition_candidates,reprint_candidates,bibliographic_lines
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P5CI278,2008,5,FORMACIÓN CÍVICA Y ÉTICA,10,10,8b704a49467c997b148499c407733ae171e492cda37cc96c32339db9326904f5,284021,1,6;3;4;11;12,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P5CI278,2008,5,FORMACIÓN CÍVICA Y ÉTICA,11,11,a871d0d638b033fb45f221c73155a32ed10fc85116c202782d38a5f5e8d56179,303141,1,6;3;4;11;12,1,,,,,,"psm6: también podría ser peligroso por los cables, || psm3: también podría ser peligroso por los cables, || psm4: también podría ser peligroso por los cables, || psm11: también podría ser peligroso por los cables, || psm12: también podría ser peligroso por los cables,"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P5CI278,2008,5,FORMACIÓN CÍVICA Y ÉTICA,12,12,57270380638b457ba56886ccafb0ba6330459704dd99b2247b9b7580df8730a1,293126,1,6;3;4;11;12,1,,,,,,"psm6: 3 donde hay problemas de narcomenudeo, drogas. || psm3: donde hay problemas de narcomenudeo, drogas || psm4: donde hay problemas de narcomenudeo, drogas || psm11: donde hay problemas de narcomenudeo, drogas || psm12: donde hay problemas de narcomenudeo, drogas"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,1,0,aa833803f065e38813ce9c97839f57e21d6ad262233bb0adaad594908fa7ddfe,218935,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,2,2,1b2bde4e4f5e1054bd03625323a01f2d16f0558288a8b93d09d5d00434d8f38d,198257,1,6;3;4;11;12,1,978-968-011-738-3,1962;2008;2009,2008-2009,first_edition:2008,,"psm6: de la Subsecretaría de Educación Básica, Secretaría de Educación Pública. || psm6: Secretaría de Educación Pública || psm6: María Edith Benáldez Reyes Subsecretaría de Educación Básica || psm6: Scott adora dl Dei de Jl st dra de | || psm6: Primera edición, 2008 (cdo escolar 2008-2009) || psm6: D.R.O Secretaría de Educación Pública, 2008. || psm6: ISBN: 978-968-01-1738-3 || psm3: de la Subsecretaría de Educación Básica, Secretaría de Educación Pública. || psm3: Secretaría de Educación Pública || psm3: Subsecretaría de Educación Básica || psm3: Adriana Corona Vargas || psm3: Primera edición, 2008 (ciclo escolar 2008-2009) || psm3: D.R.O Secretaría de Educación Pública, 2008. || psm3: ISBN: 978-968-01-1738-3 || psm3: Secretaría de Educación Pública, Coordinación General de Educación || psm4: de la Subsecretaría de Educación Básica, Secretaría de Educación Pública. || psm4: Secretaría de Educación Pública || psm4: Subsecretaría de Educación Básica || psm4: María Edith Bernáldez Reyes Subsecretaría de Educación Básica || psm4: Adriana Corona Vargas Iniciativa Ciudadana para el Diálogo Democrático; Insituto Electoral || psm4: Cristina Martínez Mercado. y Secretaría de Educación Pública, Coordinación General de Educación || psm4: Primera edición, 2008 (ciclo escolar 2008-2009) || psm4: D.R.O Secretaría de Educación Pública, 2008. || psm4: ISBN: 978-968-01-1738-3 || psm11: de la Subsecretaría de Educación Básica, Secretaría de Educación Pública. || psm11: Secretaría de Educación Pública || psm11: Subsecretaría de Educación Básica || psm11: Adriana Corona Vargas || psm11: Secretaría de Educación Pública, Coordinación General de Educación || psm11: Primera edición, 2008 (ciclo escolar 2008-2009) || psm11: D.R.O Secretaría de Educación Pública, 2008. || psm11: ISBN: 978-968-01-1738-3 || psm12: de la Subsecretaría de Educación Básica, Secretaría de Educación Pública. || psm12: Secretaría de Educación Pública || psm12: Subsecretaría de Educación Básica || psm12: Adriana Corona Vargas || psm12: Secretaría de Educación Pública, Coordinación General de Educación || psm12: Primera edición, 2008 (ciclo escolar 2008-2009) || psm12: D.R.O Secretaría de Educación Pública, 2008. || psm12: ISBN: 978-968-01-1738-3"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,3,3,2ddaa1c8910be09e0d75ae79394473aa02491ce550a04b2da2364506c4cf1508,175987,1,6;3;4;11;12,1,,,,,,"psm6: Asistente: Alejandro Cruz López Esperamos contar con nuevas sugerencias una vez quelo bros estén || psm6: Corrección de esto Dr José María Lis Moa, sto Nacional e Antropología e Mitra, || psm6: Bulmaro Reyes Coña Museo Franz Mayer, Museo Municipal de Madrid, Museo Hacinal del ítere || psm6: Alejandro Carcaño Lima || psm3: Asistente: Alejandro Cruz López || psm3: Alejandro Carcaño Lima. || psm3: Educativa, Comunicación Social e la Secretaría de Educación Pública, || psm3: Dr José María Lis Mora, nstuto Nacional de Antropología e Historia, || psm3: Museo Fanz Mayer, Museo Municipal de Madrid, Museo Nacional del Tere || psm4: Asistente: Alejandro Cruz López Esperamos contar con nuevas sugerencias una vez que los bros estén || psm4: Lorena Becerra Medina Educativa, Comunicación Social e la Secretaría de Educación Pública, || psm4: Corrección de esto Dr José Mara Lls Mora, Intto Nacional de Antropología e Mátoa, || psm4: Bulmaro Reyes Coña Museo Franz Mayer, Museo Municipal de Madrid, Museo Hacinal del ítere || psm4: Alejandro Carcaño Lima. || psm11: Asistente: Alejandro Cruz López || psm11: Educativa, Comunicación Social e la Secretaría de Educación Pública, || psm11: Dr José María Lis Mora, nstuto Nacional de Antropología e Historia, || psm11: Museo Fanz Mayer, Museo Municipal de Madrid, Museo Nacional del Tere || psm11: Alejandro Carcaño Lima. || psm12: Asistente: Alejandro Cruz López || psm12: Educativa, Comunicación Social e la Secretaría de Educación Pública, || psm12: Dr José María Lis Mora, nstuto Nacional de Antropología e Historia, || psm12: Museo Fanz Mayer, Museo Municipal de Madrid, Museo Nacional del Tere || psm12: Alejandro Carcaño Lima."
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,4,4,34f7200f16d1c8c4c49e933025c715584b66af02232a8fdb437ce2cefba86b4a,150809,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,5,5,c3edafdbb90f7be1126e6b54ae71e770748e4317f49741898dffabdc77e26d26,174969,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,6,6,5551ae326d47c83b14198bc399b7f5e7692bbccf5cfce991ee8abb9406cc3d5d,212695,1,6;3;4;11;12,1,,2008;2009,2008-2009,,,"psm6: ASS de la Secretaría de Educación Pública, el Gobierno de la República || psm6: pone en manos de alumnos, maestros y padres de familia una serie de || psm6: día se ve enriquecida por alumnos, docentes, directivos escolares y padres de || psm6: Resulta en especial relevante que, en el ciclo escolar 2008-2009, se recabará || psm6: adecuaciones que resulten pertinentes para el síguiente ciclo escolar y así en || psm6: Secretaría de Educación Pública || psm3: través de la Secretaría de Educación Pública, el Gobierno de la República"" || psm3: pone en manos de alumnos, maestros y padres de familia una serie de || psm3: día se ve enriquecida por alumnos, docentes, directivos escolares y padres de || psm3: Resulta en especial relevante que, en el ciclo escolar 2008-2009, se recabará || psm3: adecuaciones que resulten pertinentes para el siguiente ciclo escolar y así en || psm3: Secretaría de Educación Pública || psm4: través de la Secretaría de Educación Pública, el Gobierno de la República"" || psm4: pone en manos de alumnos, maestros y padres de familia una serie de || psm4: día se ve enriquecida por alumnos, docentes, directivos escolares y padres de || psm4: Resulta en especial relevante que, en el ciclo escolar 2008-2009, se recabará || psm4: adecuaciones que resulten pertinentes para el siguiente ciclo escolar y así en || psm4: Secretaría de Educación Pública || psm11: través de la Secretaría de Educación Pública, el Gobierno de la República || psm11: pone en manos de alumnos, maestros y padres de familia una serie de || psm11: día se ve enriquecida por alumnos, docentes, directivos escolares y padres de || psm11: Resulta en especial relevante que, en el ciclo escolar 2008-2009, se recabará || psm11: adecuaciones que resulten pertinentes para el siguiente ciclo escolar y así en || psm11: Secretaría de Educación Pública || psm12: través de la Secretaría de Educación Pública, el Gobierno de la República || psm12: pone en manos de alumnos, maestros y padres de familia una serie de || psm12: día se ve enriquecida por alumnos, docentes, directivos escolares y padres de || psm12: Resulta en especial relevante que, en el ciclo escolar 2008-2009, se recabará || psm12: adecuaciones que resulten pertinentes para el siguiente ciclo escolar y así en || psm12: Secretaría de Educación Pública"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,7,7,f64aa42a7b146e413e52f677278e7dece7509b53081bae58b5d05ba38837da81,202463,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,8,8,c957c5e802caa52e3ed72db24ff20d4e91bf04f7cac31d9a4b9ceded041b9854,226055,1,6;3;4;11;12,1,,,,,,psm6: Con APA PODRÁS: |
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,9,9,dd3c88e73ecc2ab1dddc4499d458243d351af7696808450c66252c149e58dc67,209853,1,6;3;4;11;12,1,,,,,,"psm6: relacionarnos con padres, hermanas, hermanos, amigos y amigas. Así, las || psm3: relacionarnos con padres, hermanas, hermanos, amigos y amigas. Así, las || psm4: relacionarnos con padres, hermanas, hermanos, amigos y amigas. Así, las || psm11: relacionarnos con padres, hermanas, hermanos, amigos y amigas. Así, las || psm12: relacionarnos con padres, hermanas, hermanos, amigos y amigas. Así, las"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,10,10,5810512ab655f3ad82418bcdfe133da0b198805d9e2cc3a3b0452ad69a8eb6ae,212270,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,11,11,7b4a8875a79442583b81af5be5dfe5ef98624a779f48144763d296ce7e84ef89,253443,1,6,0,,1921,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2008P6CI286,2008,6,FORMACIÓN CÍVICA Y ÉTICA,12,12,b2338888cfdb0e1bae6452aa067c26ddb74f6d0b9a8031b76af97dd64703b506,222180,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,1,0,631402f02c5403ca004f14cdfb302bf7290bd0f577516a9c7f9c3702d1067466,216407,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,2,2,d8f620446ec0ced45a4116d043b2a4ba38f910e1be159dc53f40a658a8aa129f,385048,1,6;3;4;11;12,1,978-607-514-328-6,2007;2008;2009;2013;2014,2013-2014,first_edition:2008;fourth_edition:2013,,"psm6: Educación Básica, Secretaría de Educación Pública. || psm6: Ana Hilda Sánchez Díaz, Roberto Renato Jiménez Cabrera Isidro Reyes Esquivel (pp. 9, 13-20, 24, 26-32, 34-38); Estelí Meza (pp. 40-57, 59-68); || psm6: Alejandro Portilla de Buen, Olga Correa Inostroza fotografías de Lorenzo Armendáriz; p. 23: (arr. izq.) mujer adulta, niña y joven || psm6: tropolitana, Secretaría del Trabajo y Previsión Social, Secretaría de Energía, Suprema Cortede — Esta edición sebasa en la primera edición (2008) y en las ediciones subsecuentes, con || psm6: Asimismo, la Secretaría de Educación Pública extiende su agradecimiento a todas || psm6: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm6: D.R.O Secretaría de Educación Pública, 2008 || psm6: ISBN: 978-607-514-328-6 niberalleresda || psm3: Educación Básica, Secretaría de Educación Pública. || psm3: Alejandro Portilla de Buen, Olga Correa Inostroza || psm3: La Secretaría de Educación Pública agradece a la Universidad Pedagógica Nacional (UPN) y || psm3: por su participación en el desarrollo de esta edición. || psm3: A partir de 2007 y las subsecuentesediciones de libros de texto de primaria, en conso- || psm3: Asimismo, la Secretaría de Educación Pública extiende su agradecimiento a todas || psm3: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm3: D.R.O Secretaría de Educación Pública, 2008 || psm3: ISBN: 978-607-514-328-6 || psm3: Isidro Reyes Esquivel (pp. 9, 13-20, 24, 26-32, 34 -38); Estelí Meza (pp. 40-57, 59-68); || psm3: Esta edición sebasa en la primera edición (2008) y en las ediciones subsecuentes, con || psm4: Educación Básica, Secretaría de Educación Pública. || psm4: Ana Hilda Sánchez Díaz, Roberto Renato Jiménez Cabrera Isidro Reyes Esquivel (pp. 9, 13-20, 24, 26-32, 34-38) Estelí Meza (pp. 40-57, 59-68); || psm4: Alejandro Portilla de Buen, Olga Correa Inostroza fotografías de Lorenzo Armendáriz; p. 23: (arr. izq.) mujer adulta, niña y joven || psm4: La Secretaría de Educación Pública agradece a la Universidad Pedagógica Nacional (UP) y Huamantla, Tlaxcala, fotografía de Alinda Morales Hernández, p. 81: (arr.) niños || psm4: A partir de 2007 y las subsecuentesediciones de libros de texto de primaria, en conso- — escolar fotografía de Cynthia Valdespinos (ab. iz) niños en salón de clase; || psm4: tropolitana, Secretaría del Trabajo y Previsión Social, Secretaría de Energía, Suprema Cortede — Esta edición se basa en la primera edición (2008) y enlas ediciones subsecuentes, con || psm4: Asimismo, la Secretaría de Educación Pública extiende su agradecimiento a todas || psm4: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm4: D.R.O Secretaría de Educación Pública, 2008 || psm4: ISBN: 978-607-514-328-6 || psm11: Educación Básica, Secretaría de Educación Pública. || psm11: Isidro Reyes Esquivel (pp. 9, 13-20, 24, 26-32, 34-38); Estelí Meza (pp. 40-57, 59-68); || psm11: Alejandro Portilla de Buen, Olga Correa Inostroza || psm11: La Secretaría de Educación Pública agradece a la Universidad Pedagógica Nacional (UPN) y || psm11: por su participación en el desarrollo de esta edición. || psm11: Apartir de 2007 y las subsecuentesediciones de libros de texto de primaria, en conso- || psm11: Esta edición sebasa en la primera edición (2008) y en las ediciones subsecuentes, con || psm11: Asimismo, la Secretaría de Educación Pública extiende su agradecimiento a todas || psm11: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm11: D.R.O Secretaría de Educación Pública, 2008 || psm11: ISBN: 978-607-514-328-6 || psm12: Educación Básica, Secretaría de Educación Pública. || psm12: Isidro Reyes Esquivel (pp. 9, 13-20, 24, 26-32, 34-38); Estelí Meza (pp. 40-57, 59-68); || psm12: Alejandro Portilla de Buen, Olga Correa Inostroza || psm12: La Secretaría de Educación Pública agradece a la Universidad Pedagógica Nacional (UPN) y || psm12: por su participación en el desarrollo de esta edición. || psm12: Apartir de 2007 y las subsecuentesediciones de libros de texto de primaria, en conso- || psm12: Esta edición sebasa en la primera edición (2008) y en las ediciones subsecuentes, con || psm12: Asimismo, la Secretaría de Educación Pública extiende su agradecimiento a todas || psm12: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm12: D.R.O Secretaría de Educación Pública, 2008 || psm12: ISBN: 978-607-514-328-6"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,3,3,b1203ec08f254fe1ef872054d09d1ab46cfc78146003cd6c824e1be34cabd3c9,103606,1,6;3;4;11;12,1,,,,,,"psm6: Educación Básica, la Secretaría de Educación Pública ha consolidado una propuesta || psm6: asociaciones de padres de familia, investigadores del campo de la educación, || psm6: todos ellos la Secretaría de Educación Pública les extiende un agradecimiento por || psm6: Secretaría de Educación Pública || psm3: Educación Básica, la Secretaría de Educación Pública ha consolidado una propuesta || psm3: asociaciones de padres de familia, investigadores del campo de la educación, || psm3: todos ellos la Secretaría de Educación Pública les extiende un agradecimiento por || psm3: Secretaría de Educación Pública || psm4: Educación Básica, la Secretaría de Educación Pública ha consolidado una propuesta || psm4: asociaciones de padres de familia, investigadores del campo de la educación, || psm4: todos ellos la Secretaría de Educación Pública les extiende un agradecimiento por || psm4: Secretaría de Educación Pública || psm11: Educación Básica, la Secretaría de Educación Pública ha consolidado una propues ta || psm11: asociaciones de padres de familia, investigadores del campo de la educación, || psm11: todos ellos la Secretaría de Educación Pública les extiende un agradecimiento por || psm11: Secretaría de Educación Pública || psm12: Educación Básica, la Secretaría de Educación Pública ha consolidado una propues ta || psm12: asociaciones de padres de familia, investigadores del campo de la educación, || psm12: todos ellos la Secretaría de Educación Pública les extiende un agradecimiento por || psm12: Secretaría de Educación Pública"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,4,4,e5b3b914b3d45b180b485dc2a3d2da02b0b4635660dd472060653b2a4ae71aa1,60681,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,5,5,6521f245058ccc06914d77b59176d850ba189b078052069dad0b0d0b0c236839,83529,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,6,6,e6032047dd48f5d293dec7aa4477bb230378f018283d5abc255c3be846eef007,117798,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,7,7,e2be0e423083381f2046cf5b072c1a1f5ffa98ecd39beb14b40f747228e51621,124937,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,8,8,d7e28c8989ce139f979800f15aee547c368b44b935ff8a966fddf9e079626bc2,85686,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,9,9,62027c80739d645a331cda4ee9860295d8b45ac7bed640ead60bbd1366b0c026,67823,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,10,10,2347c154a934a7d161d9e7eb9a77da21b9c69d605e06aee67ed79490b8102145,73623,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,11,11,2cc70cac931ef9fde22623b06085a4469f16f84396d9a5c246b806743f237af6,84708,1,6;3;4;11;12,1,,,,,,"psm6: padres, ayudan a conocerte y a distinguirte de los demás. || psm3: padres, ayudan a conocerte y a distinguirte de los demás. || psm4: padres, ayudan a conocerte y a distinguirte de los demás. || psm11: padres, ayudan a conocerte y a distinguirte de los demás. || psm12: padres, ayudan a conocerte y a distinguirte de los demás."
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,12,12,0403c9fe546fdc854db97d064efa594f6016225d478c65b8fb34c049fa6052b0,88269,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,1,0,942883dd0e16ed9b95e73663e602f196f6dd0d39a246fe19139e514610b6d666,295447,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,2,2,79669bc7a09cb6e32c9f0169e97990a84c80306ced7ac24429f1b925a69f2f43,252746,1,6;3;4;11;12,1,978-507-514-927-9,2007;2008;2013;2014,2013-2014,fourth_edition:2013,,"psm6: le Educación Básica, Secretaría de Educación Pública. || psm6: María Esther Judrez Herrera, Norma Romero Irene Leticia Aracel Cynthia Valdespino, Erandí Alvarado, || psm6: Lourdes Amaro Moreno, Óscar Palacos Ceballos, Leticia Ma. delos Ta Secretaría de Educación Pública, conforme evaluaciones cunicuares y de uso || psm6: Alejandro Portil de Buen, Olga Corea Inostroza || psm6: la Cutura(08),porsuparicpción enel desarll de eta edición || psm6: Cuarta edición, 2013 (ciclo escolar 2013-2014) la Prevención ye Control e as Acciones Inu Nacional de Páquiaria ""Ra. || psm6: DRL.O Secretaria de Educación Pública, 2008 la Gudad de Méx», Centros de Ineracón Juvenil A. €, Secretaría de Salud del || psm6: Impreso en México Asimismo, la Secretaria de Educación Pública entiende su agadedmierto || psm6: DisTmBUciÓn GRarura-PROMBIA 55 Exa rodas aque personas einstuciones quede manera dret e indirecta conti || psm3: de Educación Básica, Secretaría de Educación Pública. || psm3: Alejandro Portla de Buen, Olga Correa Inostroza || psm3: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm3: DAR.O Secretaria de Educación Pública, 2008 || psm3: Esta edición se basa en el proyecto de la primer edición 2008) y n ls ediciones || psm3: la Secretaría de Educación Pública, conforme a valuaciones cunicuaes y e uso || psm3: la Cultura (CE), por su partipación enc desarrolle esa edición || psm3: Ayrirde2007 y as subsecuentes ediciones de iros de texto de primaria, e || psm3: Asimismo, la Secretaría de Educación Pública extiende u agradedmieto a || psm4: de Educación Básica, Secretaría de Educación Pública. || psm4: María Esther Judrez Herrera, Norma Romero Irene Leticia Aracel Cynthia Valdespino,Eradi Alvarado || psm4: Esta edición se basa en el proyecto de la primer edición 2008) y n ls ediciones || psm4: Alejandro Portla de Buen, Olga Correa Inostroza || psm4: la Cultura (CE), por su partipación enc desarrolle esa edición || psm4: Ayrirde2007 y as subsecuentes ediciones de iros de texto de primaria, e || psm4: Cuarta edición, 2013 (ciclo escolar 2013-2014) la Prevención y el Ctro delas Adiciones Instiuto Naciona de Psiquiatria ""Ra. || psm4: DAL. Secretaría de Educación Pública, 2008 la Gudad de Mxico, Centre de Integración Juvenil AC, Secretaría de Salud del || psm11: de Educación Básica, Secretaría de Educación Pública. || psm11: Esta edición se basa en el proyecto de la primer edición 2008) y n ls ediciones || psm11: la Secretaría de Educación Pública, conforme a valuaciones cunicuaes y e uso || psm11: Alejandro Portla de Buen, Olga Correa Inostroza || psm11: la Cultura (CE), por su partipación enc desarrolle esa edición || psm11: Ayrirde2007 y as subsecuentes ediciones de iros de texto de primaria, e || psm11: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm11: DAR.O Secretaria de Educación Pública, 2008 || psm11: Asimismo, la Secretaría de Educación Pública extiende u agradedmieto a || psm12: de Educación Básica, Secretaría de Educación Pública. || psm12: Esta edición se basa en el proyecto de la primer edición 2008) y n ls ediciones || psm12: la Secretaría de Educación Pública, conforme a valuaciones cunicuaes y e uso || psm12: Alejandro Portla de Buen, Olga Correa Inostroza || psm12: la Cultura (CE), por su partipación enc desarrolle esa edición || psm12: Ayrirde2007 y as subsecuentes ediciones de iros de texto de primaria, e || psm12: Cuarta edición, 2013 (ciclo escolar 2013-2014) || psm12: DAR.O Secretaria de Educación Pública, 2008 || psm12: Asimismo, la Secretaría de Educación Pública extiende u agradedmieto a"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,3,3,37c2df0208dd42aa017c7246ca9ef9291d79c83d0eed4120a4a7ab6315ee2d74,310412,1,6;3;4;11;12,1,,,,,,"psm6: Articulación de la Educación Básica, la Secretaría de Educación Pública || psm6: los que destacan asociaciones de padres de familia, investigadores del || psm6: Secretaría de Educación Pública || psm3: Articulación de la Educación Básica, la Secretaría de Educación Pública || psm3: los que destacan asociaciones de padres de familia, investigadores del || psm3: Secretaría de Educación Pública || psm4: Articulación de la Educación Básica, la Secretaría de Educación Pública || psm4: los que destacan asociaciones de padres de familia, investigadores del || psm4: Secretaría de Educación Pública || psm11: Articulación de la Educación Básica, la Secretaría de Educación Pública || psm11: los que destacan asociaciones de padres de familia, investigadores del || psm11: Secretaría de Educación Pública || psm12: Articulación de la Educación Básica, la Secretaría de Educación Pública || psm12: los que destacan asociaciones de padres de familia, investigadores del || psm12: Secretaría de Educación Pública"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,4,4,e934c54d9e55b4fdcc24bfcad2a58d5989f19dbfa146c61ef072e9fcc4a10c90,196144,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,5,5,dfe51ac10d5c5518b8f84dfc13d1889386373d04e046687afe28d03504922ae3,245104,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,6,6,803f894027bac7caf3598c9b6609289d56c7291e9212811ac867be615529f7a6,212900,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,7,7,ac4534212c102b4fefc317e92caa328ec8d062d7637d44ca7a4e93f02db8327f,304412,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,8,8,00583ae5d54e78c7aa421fa3225d9c2cc7a637f9f699bf18e96016478ec3989e,200368,1,6;3;4;11;12,1,,,,,,psm6: NA de en los que podrás encontrar la información || psm3: en los que podrás encontrar la información || psm4: en los que podrás encontrar la información || psm11: en los que podrás encontrar la Información || psm12: en los que podrás encontrar la Información
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,9,9,5878ff74217db6a58a47746e362701bd571a8f07b0a0c52de45d17086cef8216,310369,1,6;3;4;11;12,1,,,,,,psm6: An E Dr e
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,10,10,8725880287eaef7664930a633306ff3cbdb8ba5cb71a064deb7113fcf597a6a6,312521,1,6,0,,,,,,
