audit_version,source_viewer_key,source_book_id,source_generation,source_grade_code,source_target_page,source_anchor_count,candidate_viewer_count,accepted_alignment_count,decision
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,126,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,127,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,128,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,129,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,130,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,131,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,132,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,133,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,134,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,135,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,136,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,137,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,138,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,139,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,140,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,141,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,142,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,143,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,144,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,145,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,146,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,147,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,148,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,149,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,150,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,151,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,152,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,153,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,154,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,155,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,156,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,157,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,158,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,159,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,160,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,161,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,162,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,163,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,164,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,165,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,166,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,167,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,168,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,169,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,170,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,171,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,172,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,173,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,174,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,175,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,176,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,177,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,178,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,179,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,180,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,181,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,182,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,183,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,184,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,185,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,186,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,187,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,188,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,189,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,190,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,191,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,192,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,193,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,194,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,195,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,196,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,197,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,198,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,199,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,200,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,201,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,202,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,203,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,204,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,205,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,206,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,207,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,208,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,209,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,210,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,211,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,212,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,213,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,214,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,215,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,216,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,217,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,218,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,219,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,220,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,221,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,222,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,223,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,224,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,225,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,226,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,227,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,228,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,229,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,230,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,231,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,232,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,233,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,234,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,235,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,236,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,237,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,238,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,239,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,240,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,241,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,242,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,243,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,244,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,245,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,246,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,247,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,248,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,249,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,250,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,251,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,252,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,253,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,254,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,255,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,256,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P4DMA,U1-H2018P4DMA,2018,4,257,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,1,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,2,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,3,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,4,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,5,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,6,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,7,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,8,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,9,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,10,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,11,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,12,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,13,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,14,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,15,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,16,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,17,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,18,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,19,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,20,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,21,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,22,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,23,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,24,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,25,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,26,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,27,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,28,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,29,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,30,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,31,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,32,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,33,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,34,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,35,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,36,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,37,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,38,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,39,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,40,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,41,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,42,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,43,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,44,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,45,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,46,0,2,0,insufficient_source_anchors
